user_id,age,preferred_min_price,preferred_max_price,preferred_categories,preferred_rating
5213,22,2590.0,3290.0,BASICS,4.0
5214,36,3290.0,4790.0,SHIRTS|BAGS,4.3
5215,43,990.0,3290.0,SHIRTS,3.5
5216,22,3290.0,4790.0,BLAZERS,3.5
5217,18,2990.0,3990.0,CO-ORD SETS|DRESSES_JUMPSUITS|KNITWEAR,4.4
5218,23,2290.0,3290.0,SKIRTS|WORKWEARNEW,4.4
5219,29,2290.0,3990.0,BLAZERS,3.6
5220,32,3290.0,4990.0,TROUSERS|CO-ORD SETS,4.4
5221,54,2890.0,3990.0,SHOES|T-SHIRTS_SWEATSHIRTS,3.8
5222,53,1990.0,4990.0,SPECIAL PRICES|T-SHIRTS_SWEATSHIRTS,4.0
5223,25,2990.0,4990.0,DRESSES_JUMPSUITS|WORKWEARNEW,4.0
5224,33,2990.0,4490.0,CO-ORD SETS|SHOES|T-SHIRTS_SWEATSHIRTS,3.7
5225,36,1990.0,2590.0,JACKETS,3.6
5226,26,2990.0,4990.0,BAGS|CO-ORD SETS,3.7
5227,49,2990.0,4490.0,BLAZERS|SKIRTS,4.6
5228,49,1590.0,2290.0,WORKWEARNEW|SKIRTS,3.9
5229,50,2590.0,3290.0,WORKWEARNEW,4.5
5230,43,3990.0,4990.0,SHIRTS|TOPS_BODYSUITS,3.6
5231,38,3290.0,4990.0,ACCESSORIES_JEWELLERY|WAISTCOATS_GILETS,3.6
5232,50,4990.0,5990.0,KNITWEAR|BAGS|T-SHIRTS_SWEATSHIRTS,4.1
5233,39,2290.0,2990.0,SHORTS_SKORTS|LOUNGEWEARNEW,4.4
5234,31,2990.0,4990.0,PERFUMESNEW|DRESSES_JUMPSUITS,3.8
5235,30,2290.0,2990.0,BASICS,4.5
5236,41,2990.0,3990.0,PERFUMESNEW|WORKWEARNEW,3.6
5237,46,990.0,4990.0,JEANS|T-SHIRTS_SWEATSHIRTS,3.8
5238,27,3290.0,4990.0,ACCESSORIES_JEWELLERY,4.3
5239,32,3290.0,5990.0,TOPS_BODYSUITS|PERFUMESNEW,4.6
5240,36,790.0,2590.0,BEAUTY|LOUNGEWEARNEW,4.4
5241,49,4990.0,6990.0,TROUSERS|LOUNGEWEARNEW,3.9
5242,22,2290.0,4990.0,SHOES|BEAUTY|BLAZERS,3.9
5243,36,3290.0,4790.0,WAISTCOATS_GILETS|JEANS,3.8
5244,39,2990.0,4490.0,JEANS|ACCESSORIES_JEWELLERY,4.0
5245,26,2290.0,2990.0,WAISTCOATS_GILETS|TOPS_BODYSUITS,4.1
5246,28,2590.0,5990.0,DRESSES_JUMPSUITS|BASICS,4.1
5247,39,2990.0,4490.0,PERFUMESNEW,4.3
5248,47,4990.0,5990.0,KNITWEAR,4.6
5249,53,2890.0,4990.0,SKIRTS,3.7
5250,55,2290.0,7990.0,BAGS|WAISTCOATS_GILETS|T-SHIRTS_SWEATSHIRTS,3.8
5251,49,1290.0,3290.0,WORKWEARNEW|CO-ORD SETS,4.3
5252,43,690.0,3290.0,TOPS_BODYSUITS,3.7
5253,54,1590.0,3290.0,WORKWEARNEW|SHOES,4.0
5254,32,2290.0,5590.0,PERFUMESNEW,3.9
5255,42,2590.0,3290.0,BEAUTY,3.7
5256,55,2990.0,4990.0,SKIRTS|LOUNGEWEARNEW,3.8
5257,30,1590.0,2290.0,PERFUMESNEW,4.1
5258,52,2590.0,3290.0,PERFUMESNEW,4.5
5259,36,2590.0,4090.0,SPECIAL PRICES|SHORTS_SKORTS,4.0
5260,39,1990.0,3490.0,TROUSERS,4.1
5261,47,3290.0,3990.0,SHIRTS,3.8
5262,24,2990.0,5990.0,PERFUMESNEW,4.4
5263,55,4990.0,5990.0,SHORTS_SKORTS,4.1
5264,32,3290.0,3990.0,SHORTS_SKORTS|TROUSERS,4.0
5265,41,3290.0,4790.0,BAGS,3.6
5266,35,1990.0,2990.0,SHIRTS,4.2
5267,50,1890.0,3290.0,BAGS,4.1
5268,32,2990.0,3990.0,JEANS|TROUSERS,4.0
5269,27,1990.0,4990.0,JACKETS|SPECIAL PRICES|KNITWEAR,4.3
5270,25,3290.0,4990.0,T-SHIRTS_SWEATSHIRTS,4.4
5271,48,3290.0,4790.0,BASICS|WORKWEARNEW,3.6
5272,51,3290.0,5990.0,TOPS_BODYSUITS|LOUNGEWEARNEW,4.5
5273,30,2990.0,3990.0,WORKWEARNEW,4.3
5274,19,2990.0,4990.0,ACCESSORIES_JEWELLERY|SHOES,4.0
5275,46,1990.0,2990.0,PERFUMESNEW|JEANS,4.5
5276,24,2290.0,3290.0,SKIRTS|WAISTCOATS_GILETS,3.6
5277,40,2290.0,3990.0,JACKETS|BEAUTY,4.5
5278,34,5990.0,7490.0,WAISTCOATS_GILETS,4.1
5279,45,2590.0,4990.0,LOUNGEWEARNEW|CO-ORD SETS,4.4
5280,20,2590.0,3290.0,WAISTCOATS_GILETS,4.3
5281,54,1990.0,4990.0,TROUSERS,3.5
5282,27,4990.0,5990.0,CO-ORD SETS|JEANS,4.5
5283,37,2990.0,7590.0,ACCESSORIES_JEWELLERY|SPECIAL PRICES|TROUSERS,3.6
5284,50,2590.0,4990.0,WAISTCOATS_GILETS|SHORTS_SKORTS,4.3
5285,38,2990.0,4490.0,TOPS_BODYSUITS|SPECIAL PRICES,3.8
5286,36,1590.0,3990.0,BEAUTY|PERFUMESNEW,4.0
5287,50,2590.0,7590.0,T-SHIRTS_SWEATSHIRTS,4.2
5288,49,2990.0,3990.0,KNITWEAR,3.6
5289,45,3290.0,5990.0,DRESSES_JUMPSUITS|SHIRTS,3.5
5290,22,2590.0,4090.0,SKIRTS|DRESSES_JUMPSUITS,4.5
5291,19,2990.0,5990.0,BLAZERS|ACCESSORIES_JEWELLERY,4.2
5292,20,2890.0,5590.0,ACCESSORIES_JEWELLERY|WAISTCOATS_GILETS,4.4
5293,51,4990.0,5990.0,JACKETS|BAGS,3.7
5294,20,490.0,3290.0,JEANS,4.6
5295,31,2990.0,4490.0,PERFUMESNEW,3.7
5296,38,3290.0,5990.0,CO-ORD SETS,3.6
5297,49,1590.0,3290.0,WORKWEARNEW|BEAUTY|BASICS,3.7
5298,41,3290.0,4990.0,BLAZERS,3.8
5299,30,2990.0,4490.0,TOPS_BODYSUITS|CO-ORD SETS,4.2
5300,31,2290.0,3290.0,JACKETS|ACCESSORIES_JEWELLERY,4.4
5301,49,3290.0,3990.0,T-SHIRTS_SWEATSHIRTS|TOPS_BODYSUITS,4.7
5302,25,2590.0,9590.0,CO-ORD SETS|JACKETS,3.6
5303,44,4990.0,5990.0,JACKETS,3.9
5304,40,1890.0,3390.0,SKIRTS,3.8
5305,52,1290.0,2290.0,DRESSES_JUMPSUITS,3.8
5306,36,1590.0,5990.0,SHIRTS|CO-ORD SETS|BAGS,3.9
5307,45,4590.0,7590.0,WAISTCOATS_GILETS,3.8
5308,34,2990.0,3990.0,JACKETS|BASICS,3.7
5309,53,1590.0,4990.0,JEANS,3.9
5310,26,3990.0,5490.0,WAISTCOATS_GILETS,3.6
5311,39,2990.0,4490.0,ACCESSORIES_JEWELLERY|SKIRTS,3.8
5312,39,2990.0,4490.0,CO-ORD SETS|SHORTS_SKORTS,4.4
5313,53,2890.0,4390.0,T-SHIRTS_SWEATSHIRTS|BAGS,3.7
5314,31,990.0,5990.0,SHOES|LOUNGEWEARNEW,4.6
5315,40,3990.0,4990.0,SKIRTS|BEAUTY,3.8
5316,44,1290.0,2990.0,CO-ORD SETS|SHOES,4.0
5317,26,3290.0,7590.0,JACKETS|T-SHIRTS_SWEATSHIRTS,3.8
5318,46,2990.0,4490.0,KNITWEAR,4.0
5319,52,3990.0,4990.0,TOPS_BODYSUITS|SPECIAL PRICES|SHORTS_SKORTS,3.8
5320,47,2990.0,4490.0,BASICS,4.5
5321,26,2890.0,4390.0,BEAUTY|T-SHIRTS_SWEATSHIRTS|DRESSES_JUMPSUITS,3.6
5322,44,3290.0,5990.0,ACCESSORIES_JEWELLERY,4.6
5323,19,1990.0,2990.0,LOUNGEWEARNEW,4.6
5324,21,2290.0,3290.0,BEAUTY|SPECIAL PRICES,3.6
5325,28,2590.0,4090.0,BAGS|BEAUTY,4.1
5326,38,1990.0,3990.0,PERFUMESNEW,3.9
5327,29,590.0,4990.0,BLAZERS,4.2
5328,21,1990.0,3990.0,SPECIAL PRICES|BAGS,3.5
5329,21,1890.0,3290.0,TOPS_BODYSUITS,4.5
5330,18,2990.0,9590.0,ACCESSORIES_JEWELLERY|BEAUTY,3.6
5331,52,2590.0,4990.0,JEANS|KNITWEAR|ACCESSORIES_JEWELLERY,4.2
5332,36,3290.0,5990.0,T-SHIRTS_SWEATSHIRTS|SPECIAL PRICES,4.5
5333,31,1990.0,3990.0,CO-ORD SETS|SPECIAL PRICES,3.6
5334,53,1990.0,5990.0,T-SHIRTS_SWEATSHIRTS,3.6
5335,33,2990.0,4490.0,SHOES,4.4
5336,31,3990.0,5990.0,SHOES|SHORTS_SKORTS,4.2
5337,32,2590.0,3290.0,T-SHIRTS_SWEATSHIRTS,4.3
5338,19,3290.0,4990.0,SHORTS_SKORTS|SKIRTS,4.6
5339,29,790.0,3990.0,CO-ORD SETS|PERFUMESNEW,4.6
5340,52,4990.0,6490.0,T-SHIRTS_SWEATSHIRTS,4.2
5341,48,2990.0,3990.0,CO-ORD SETS,3.9
5342,55,2890.0,4390.0,SPECIAL PRICES|SHOES,4.1
5343,19,4990.0,6490.0,T-SHIRTS_SWEATSHIRTS|LOUNGEWEARNEW,4.7
5344,24,2590.0,3290.0,WAISTCOATS_GILETS|JEANS,3.5
5345,24,1990.0,4990.0,CO-ORD SETS,4.3
5346,38,2990.0,3990.0,WAISTCOATS_GILETS|LOUNGEWEARNEW|KNITWEAR,4.1
5347,43,990.0,3290.0,T-SHIRTS_SWEATSHIRTS,4.3
5348,51,4990.0,5990.0,DRESSES_JUMPSUITS,3.7
5349,44,3990.0,4990.0,BAGS,3.6
5350,53,3290.0,6990.0,BAGS,4.1
5351,39,2990.0,4490.0,SHOES|JACKETS,4.5
5352,48,990.0,5990.0,DRESSES_JUMPSUITS|TOPS_BODYSUITS,3.5
5353,44,2290.0,2890.0,LOUNGEWEARNEW|CO-ORD SETS,4.1
5354,28,890.0,2990.0,BLAZERS|TOPS_BODYSUITS|JEANS,4.3
5355,55,1890.0,2990.0,LOUNGEWEARNEW,3.6
5356,42,2990.0,4990.0,BEAUTY,3.9
5357,53,2290.0,4990.0,LOUNGEWEARNEW|PERFUMESNEW|SPECIAL PRICES,3.8
5358,50,2990.0,4490.0,JEANS|ACCESSORIES_JEWELLERY,4.7
5359,45,2290.0,4990.0,BLAZERS,4.1
5360,53,2890.0,4390.0,SHORTS_SKORTS,3.7
5361,23,3290.0,3990.0,SHOES,4.1
5362,31,2590.0,3990.0,SPECIAL PRICES,3.6
5363,40,1590.0,5990.0,SHORTS_SKORTS|LOUNGEWEARNEW|JEANS,4.4
5364,54,2590.0,4990.0,T-SHIRTS_SWEATSHIRTS|SHOES,3.8
5365,18,3290.0,4990.0,T-SHIRTS_SWEATSHIRTS,4.0
5366,46,2890.0,4990.0,SKIRTS,4.2
5367,49,4990.0,8590.0,T-SHIRTS_SWEATSHIRTS,4.1
5368,31,3290.0,3990.0,ACCESSORIES_JEWELLERY|BASICS,4.3
5369,35,3990.0,4990.0,LOUNGEWEARNEW|WORKWEARNEW,4.4
5370,43,2990.0,5990.0,TROUSERS,3.8
5371,39,2590.0,3290.0,TROUSERS,3.8
5372,48,2590.0,5990.0,CO-ORD SETS,4.6
5373,36,2590.0,3990.0,T-SHIRTS_SWEATSHIRTS|SHOES|PERFUMESNEW,4.1
5374,29,2590.0,3290.0,BLAZERS|TOPS_BODYSUITS,4.2
5375,48,2290.0,2890.0,BASICS|LOUNGEWEARNEW|BLAZERS,4.5
5376,48,1990.0,3290.0,JACKETS,4.2
5377,35,2990.0,4990.0,KNITWEAR|T-SHIRTS_SWEATSHIRTS,4.7
5378,22,3990.0,4990.0,WAISTCOATS_GILETS,4.1
5379,23,2590.0,4990.0,WAISTCOATS_GILETS,3.8
5380,48,1990.0,4990.0,CO-ORD SETS,4.6
5381,52,2290.0,2890.0,DRESSES_JUMPSUITS|TROUSERS,4.1
5382,28,3290.0,3990.0,ACCESSORIES_JEWELLERY|SHOES,3.6
5383,55,4990.0,7590.0,SHORTS_SKORTS,3.5
5384,30,2990.0,3990.0,SKIRTS|PERFUMESNEW,4.0
5385,29,1990.0,3490.0,CO-ORD SETS|JEANS,4.5
5386,53,2990.0,4490.0,BLAZERS|BEAUTY,3.7
5387,24,2290.0,3290.0,KNITWEAR,4.5
5388,48,2590.0,5590.0,TOPS_BODYSUITS|PERFUMESNEW,3.7
5389,50,3290.0,5990.0,LOUNGEWEARNEW,4.4
5390,32,1990.0,6990.0,BASICS|SPECIAL PRICES,4.5
5391,33,3290.0,4790.0,LOUNGEWEARNEW|ACCESSORIES_JEWELLERY|JEANS,3.9
5392,40,790.0,5990.0,BASICS,4.2
5393,38,2290.0,6990.0,ACCESSORIES_JEWELLERY,4.0
5394,50,3290.0,3990.0,BASICS,4.7
5395,50,2990.0,4490.0,SHOES,3.5
5396,27,2590.0,4090.0,BLAZERS|PERFUMESNEW|LOUNGEWEARNEW,4.4
5397,54,3290.0,4790.0,CO-ORD SETS|BASICS,4.5
5398,23,1890.0,3990.0,JEANS|BLAZERS,4.5
5399,54,1890.0,3290.0,WAISTCOATS_GILETS|SHOES,4.7
5400,29,2590.0,3990.0,LOUNGEWEARNEW|TROUSERS,3.7
5401,44,1890.0,3390.0,LOUNGEWEARNEW,3.9
5402,43,2990.0,4590.0,BLAZERS,4.6
5403,54,2990.0,4490.0,TROUSERS,4.3
5404,29,2990.0,4990.0,SHIRTS|SHOES,4.4
5405,46,1590.0,7590.0,WAISTCOATS_GILETS,4.5
5406,53,3290.0,3990.0,TROUSERS|SHOES|JACKETS,3.8
5407,40,3290.0,4990.0,BASICS,4.3
5408,40,2890.0,5590.0,ACCESSORIES_JEWELLERY|WORKWEARNEW,4.6
5409,47,1290.0,6990.0,SPECIAL PRICES,4.1
5410,22,3290.0,4990.0,BEAUTY,4.1
5411,19,3290.0,4990.0,SHIRTS|JACKETS,3.7
5412,46,2290.0,3290.0,T-SHIRTS_SWEATSHIRTS|WORKWEARNEW,4.7
5413,42,1990.0,7590.0,BEAUTY|SHOES|KNITWEAR,4.0
5414,53,1890.0,5590.0,TROUSERS,3.6
5415,20,3290.0,5590.0,SHOES|TROUSERS,4.5
5416,23,2290.0,3290.0,DRESSES_JUMPSUITS|SKIRTS,4.3
5417,50,3990.0,5990.0,LOUNGEWEARNEW|KNITWEAR|BAGS,4.4
5418,52,2590.0,3290.0,TOPS_BODYSUITS,3.9
5419,25,1590.0,3990.0,SHORTS_SKORTS|BLAZERS,4.1
5420,54,2290.0,4990.0,SHOES,4.1
5421,47,2990.0,4490.0,SHIRTS|BLAZERS,3.9
5422,35,2590.0,9590.0,SKIRTS|WORKWEARNEW,4.3
5423,35,2990.0,4490.0,CO-ORD SETS,3.7
5424,42,1890.0,4990.0,SPECIAL PRICES,4.6
5425,48,2290.0,4990.0,JEANS|TROUSERS,3.5
5426,21,1590.0,3290.0,BEAUTY,4.1
5427,35,5590.0,7090.0,BEAUTY,3.8
5428,43,2590.0,3990.0,LOUNGEWEARNEW|PERFUMESNEW|BEAUTY,4.1
5429,50,3990.0,5490.0,WORKWEARNEW|TOPS_BODYSUITS,4.4
5430,34,2990.0,4490.0,TROUSERS|BASICS,4.1
5431,32,2590.0,4090.0,KNITWEAR,4.2
5432,32,2290.0,2990.0,BASICS,4.4
5433,53,4990.0,7590.0,JEANS|JACKETS,4.4
5434,46,4990.0,5590.0,KNITWEAR|PERFUMESNEW|JACKETS,4.5
5435,33,2290.0,4990.0,WAISTCOATS_GILETS|PERFUMESNEW,4.3
5436,37,4990.0,6490.0,TROUSERS,3.9
5437,42,2990.0,3990.0,KNITWEAR,3.9
5438,31,2890.0,5990.0,TOPS_BODYSUITS,3.8
5439,46,1890.0,3290.0,DRESSES_JUMPSUITS,4.7
5440,20,3290.0,3990.0,BASICS,4.2
5441,40,3990.0,4990.0,BASICS,3.9
5442,32,2990.0,4490.0,PERFUMESNEW|SHORTS_SKORTS,3.8
5443,35,1890.0,7590.0,SHIRTS|BAGS,3.8
5444,49,2990.0,3990.0,SPECIAL PRICES,3.7
5445,45,1990.0,3990.0,BASICS|WORKWEARNEW,3.7
5446,43,1990.0,3290.0,ACCESSORIES_JEWELLERY|CO-ORD SETS|BEAUTY,3.8
5447,23,2290.0,5990.0,BLAZERS|TROUSERS,3.8
5448,22,4990.0,5990.0,BASICS|BEAUTY|SHIRTS,4.1
5449,23,1890.0,3390.0,CO-ORD SETS,3.5
5450,46,4990.0,6490.0,BLAZERS,3.5
5451,46,1990.0,2990.0,DRESSES_JUMPSUITS,4.3
5452,21,1590.0,2290.0,WORKWEARNEW|CO-ORD SETS|TROUSERS,4.7
5453,50,2590.0,3290.0,SHOES|T-SHIRTS_SWEATSHIRTS,4.0
5454,52,2890.0,4390.0,KNITWEAR|T-SHIRTS_SWEATSHIRTS|ACCESSORIES_JEWELLERY,4.4
5455,35,3290.0,4790.0,WORKWEARNEW,4.3
5456,29,2990.0,4490.0,BASICS,4.6
5457,46,1790.0,2890.0,CO-ORD SETS|BLAZERS|SHIRTS,4.1
5458,52,2590.0,4090.0,JACKETS|ACCESSORIES_JEWELLERY,4.2
5459,27,2590.0,4990.0,T-SHIRTS_SWEATSHIRTS,3.6
5460,28,4990.0,5990.0,CO-ORD SETS,4.0
5461,50,3990.0,5990.0,BLAZERS|JACKETS,3.8
5462,20,2990.0,3990.0,TOPS_BODYSUITS|CO-ORD SETS,4.3
5463,23,2990.0,3990.0,CO-ORD SETS,4.2
5464,41,3290.0,7590.0,ACCESSORIES_JEWELLERY,3.6
5465,45,4990.0,5590.0,JEANS,4.3
5466,32,2890.0,4390.0,SHOES,3.8
5467,33,2290.0,4990.0,CO-ORD SETS,4.1
5468,28,4990.0,6490.0,KNITWEAR,3.8
5469,50,5990.0,7590.0,CO-ORD SETS|BEAUTY,4.0
5470,42,1590.0,3990.0,SHIRTS,4.6
5471,22,1890.0,5990.0,SHORTS_SKORTS|BAGS|SHOES,4.2
5472,23,4990.0,7590.0,ACCESSORIES_JEWELLERY|PERFUMESNEW|SPECIAL PRICES,4.5
5473,23,2990.0,4490.0,SPECIAL PRICES|KNITWEAR,3.6
5474,49,2890.0,4390.0,PERFUMESNEW|TROUSERS,4.5
5475,47,690.0,3990.0,WAISTCOATS_GILETS,3.9
5476,55,3990.0,5490.0,ACCESSORIES_JEWELLERY,4.7
5477,50,2890.0,3990.0,SPECIAL PRICES|T-SHIRTS_SWEATSHIRTS,4.3
5478,44,1090.0,2590.0,WAISTCOATS_GILETS|SKIRTS|CO-ORD SETS,3.8
5479,26,2990.0,4990.0,JEANS,3.8
5480,48,2990.0,4490.0,ACCESSORIES_JEWELLERY|CO-ORD SETS,3.5
5481,32,1790.0,3290.0,SHORTS_SKORTS|BEAUTY,4.5
5482,36,2290.0,4990.0,TROUSERS|CO-ORD SETS,3.5
5483,22,1790.0,2990.0,SHIRTS|PERFUMESNEW,4.1
5484,31,3290.0,4790.0,SHOES|SHIRTS,4.1
5485,48,2290.0,4990.0,SHOES,3.9
5486,47,2990.0,3990.0,WORKWEARNEW,3.5
5487,47,2990.0,4490.0,SPECIAL PRICES,3.7
5488,55,2590.0,3290.0,BEAUTY|SHORTS_SKORTS,4.1
5489,37,3290.0,4790.0,SKIRTS|BASICS,3.6
5490,36,3290.0,4990.0,BAGS|BASICS|PERFUMESNEW,4.6
5491,29,2890.0,4390.0,KNITWEAR|SHIRTS,3.5
5492,32,2990.0,4990.0,KNITWEAR|SHOES,4.6
5493,35,2590.0,6990.0,JEANS|KNITWEAR,3.9
5494,28,4990.0,6490.0,BASICS,3.8
5495,43,5590.0,6990.0,DRESSES_JUMPSUITS|SKIRTS|SPECIAL PRICES,3.6
5496,55,2990.0,5990.0,JACKETS|CO-ORD SETS,3.5
5497,50,2890.0,8590.0,LOUNGEWEARNEW,4.7
5498,45,3290.0,4790.0,TROUSERS,4.3
5499,40,5990.0,8590.0,DRESSES_JUMPSUITS,3.5
5500,43,2290.0,3790.0,DRESSES_JUMPSUITS|KNITWEAR,4.3
5501,37,1290.0,3290.0,BAGS|BEAUTY,4.4
5502,26,2890.0,5990.0,JEANS|SPECIAL PRICES,3.6
5503,38,1290.0,5990.0,BAGS,4.1
5504,21,3290.0,5990.0,SHORTS_SKORTS|ACCESSORIES_JEWELLERY,3.6
5505,49,2590.0,4990.0,DRESSES_JUMPSUITS|SHIRTS,4.6
5506,19,790.0,3290.0,BLAZERS,3.8
5507,49,3290.0,4990.0,JACKETS|KNITWEAR,3.6
5508,19,2890.0,4390.0,ACCESSORIES_JEWELLERY|T-SHIRTS_SWEATSHIRTS|TROUSERS,4.0
5509,26,4990.0,5990.0,PERFUMESNEW,4.5
5510,28,890.0,5990.0,ACCESSORIES_JEWELLERY,4.3
5511,38,2890.0,4990.0,BLAZERS|WAISTCOATS_GILETS,4.3
5512,52,3290.0,5990.0,DRESSES_JUMPSUITS|LOUNGEWEARNEW,4.4
5513,55,2990.0,3990.0,SPECIAL PRICES,4.4
5514,46,2290.0,5990.0,SHORTS_SKORTS|TROUSERS,4.3
5515,20,3290.0,10990.0,T-SHIRTS_SWEATSHIRTS|TOPS_BODYSUITS,4.6
5516,29,5990.0,7590.0,JACKETS|LOUNGEWEARNEW,3.9
5517,38,1990.0,3990.0,SHORTS_SKORTS|BAGS|BASICS,3.8
5518,38,1890.0,3390.0,PERFUMESNEW|TOPS_BODYSUITS,3.5
5519,48,990.0,3990.0,SHOES,4.0
5520,47,4990.0,5990.0,ACCESSORIES_JEWELLERY,3.6
5521,40,3290.0,4790.0,SKIRTS|JACKETS,4.6
5522,20,1890.0,11990.0,SHORTS_SKORTS,4.4
5523,28,3290.0,4990.0,JACKETS|SHORTS_SKORTS|ACCESSORIES_JEWELLERY,3.8
5524,38,2990.0,4990.0,SKIRTS|SHORTS_SKORTS,4.0
5525,46,2990.0,4490.0,SKIRTS,4.5
5526,29,1890.0,3290.0,PERFUMESNEW,3.9
5527,22,1890.0,3290.0,WORKWEARNEW|WAISTCOATS_GILETS,3.8
5528,18,1890.0,3290.0,SKIRTS|T-SHIRTS_SWEATSHIRTS,4.1
5529,42,3290.0,4990.0,SHOES,3.7
5530,32,3290.0,5990.0,SHOES|JACKETS,4.6
5531,40,2290.0,3790.0,TROUSERS|WORKWEARNEW,4.6
5532,52,4990.0,8590.0,CO-ORD SETS,4.0
5533,21,2590.0,3290.0,BLAZERS,4.2
5534,19,4990.0,5990.0,SPECIAL PRICES|T-SHIRTS_SWEATSHIRTS,4.5
5535,37,3290.0,4990.0,CO-ORD SETS|BAGS,3.6
5536,53,2990.0,4990.0,WAISTCOATS_GILETS|PERFUMESNEW,4.5
5537,52,3290.0,7990.0,WORKWEARNEW|KNITWEAR,3.6
5538,46,2990.0,4490.0,SPECIAL PRICES|SHIRTS,4.1
5539,25,4990.0,11990.0,JEANS|SHIRTS,3.7
5540,42,2990.0,4490.0,BLAZERS|CO-ORD SETS|SPECIAL PRICES,3.8
5541,27,1890.0,4990.0,DRESSES_JUMPSUITS,4.5
5542,33,2290.0,3290.0,BASICS,4.4
5543,22,2990.0,4490.0,JEANS|BAGS|BASICS,3.6
5544,34,790.0,2290.0,BASICS|LOUNGEWEARNEW,4.0
5545,49,6990.0,11990.0,PERFUMESNEW|BASICS|CO-ORD SETS,3.9
5546,22,2990.0,4490.0,SHOES|SHORTS_SKORTS,4.3
5547,39,1590.0,2290.0,JACKETS,3.7
5548,51,3290.0,4790.0,BLAZERS,4.4
5549,55,990.0,4990.0,SHOES,4.3
5550,29,2590.0,4990.0,BAGS|SKIRTS,4.5
5551,51,3290.0,4990.0,JEANS|BLAZERS|BEAUTY,4.1
5552,28,2990.0,4490.0,JACKETS,3.8
5553,22,3990.0,5490.0,DRESSES_JUMPSUITS,4.2
5554,48,2290.0,3790.0,T-SHIRTS_SWEATSHIRTS|LOUNGEWEARNEW|BASICS,4.2
5555,37,1590.0,2590.0,PERFUMESNEW|SHOES|BLAZERS,4.6
5556,47,3290.0,4990.0,BAGS,4.3
5557,37,4990.0,6490.0,DRESSES_JUMPSUITS,3.5
5558,25,3290.0,3990.0,BEAUTY|BAGS,3.8
5559,25,2590.0,3290.0,BASICS|TOPS_BODYSUITS|SHORTS_SKORTS,4.6
5560,48,2290.0,2990.0,KNITWEAR,4.4
5561,54,2290.0,2990.0,BASICS,4.1
5562,35,3290.0,4990.0,JEANS|WAISTCOATS_GILETS,3.7
5563,34,3990.0,7590.0,CO-ORD SETS|BEAUTY,3.6
5564,27,2990.0,4990.0,CO-ORD SETS|PERFUMESNEW,3.5
5565,41,2290.0,4990.0,BASICS|DRESSES_JUMPSUITS,3.9
5566,30,3290.0,4990.0,WORKWEARNEW,3.9
5567,53,2990.0,4990.0,BEAUTY|PERFUMESNEW|SKIRTS,4.1
5568,40,1890.0,3290.0,SKIRTS|BAGS,4.1
5569,45,2990.0,4490.0,T-SHIRTS_SWEATSHIRTS,3.6
5570,26,2590.0,4090.0,ACCESSORIES_JEWELLERY|DRESSES_JUMPSUITS,4.6
5571,37,2590.0,4990.0,SHORTS_SKORTS|LOUNGEWEARNEW,3.9
5572,31,2890.0,4390.0,CO-ORD SETS,4.5
5573,50,2990.0,6990.0,DRESSES_JUMPSUITS,4.3
5574,49,2990.0,4490.0,TOPS_BODYSUITS,3.9
5575,34,3290.0,4790.0,ACCESSORIES_JEWELLERY,3.6
5576,35,2290.0,3290.0,BAGS,3.8
5577,29,1890.0,5990.0,DRESSES_JUMPSUITS|SKIRTS|JACKETS,4.1
5578,51,2990.0,4490.0,CO-ORD SETS,3.9
5579,28,2990.0,4990.0,BLAZERS|SHOES,4.2
5580,51,1590.0,4990.0,PERFUMESNEW,3.9
5581,51,3290.0,4990.0,SHORTS_SKORTS,4.0
5582,25,2290.0,3790.0,JEANS,3.8
5583,22,2890.0,4390.0,WORKWEARNEW|SKIRTS,3.9
5584,35,4990.0,5990.0,DRESSES_JUMPSUITS|PERFUMESNEW,4.6
5585,33,1290.0,2990.0,BLAZERS,4.4
5586,29,2590.0,3290.0,BAGS,3.5
5587,54,3290.0,4990.0,TROUSERS,4.5
5588,30,1590.0,3290.0,KNITWEAR|JACKETS,3.7
5589,18,2290.0,5990.0,BEAUTY|T-SHIRTS_SWEATSHIRTS,3.7
5590,22,3990.0,8590.0,PERFUMESNEW|ACCESSORIES_JEWELLERY,3.6
5591,26,3290.0,4790.0,WORKWEARNEW|SHOES,3.9
5592,38,1990.0,2590.0,PERFUMESNEW|SPECIAL PRICES,4.6
5593,32,1890.0,4990.0,WORKWEARNEW,4.1
5594,43,3990.0,5490.0,SHORTS_SKORTS,4.6
5595,31,2990.0,4990.0,LOUNGEWEARNEW|SKIRTS|BASICS,4.3
5596,49,3290.0,5990.0,SPECIAL PRICES|CO-ORD SETS|ACCESSORIES_JEWELLERY,4.0
5597,24,2990.0,4990.0,SHORTS_SKORTS|TROUSERS,4.3
5598,22,2290.0,3290.0,WAISTCOATS_GILETS,4.2
5599,51,2290.0,3990.0,SHIRTS,4.0
5600,31,2890.0,4990.0,LOUNGEWEARNEW|DRESSES_JUMPSUITS|SHORTS_SKORTS,4.7
5601,36,2290.0,6990.0,PERFUMESNEW,4.5
5602,22,2590.0,4090.0,PERFUMESNEW,4.5
5603,42,3990.0,5590.0,BLAZERS,4.1
5604,47,890.0,2990.0,SKIRTS|TROUSERS,4.0
5605,49,3290.0,7590.0,BLAZERS|SHOES,4.6
